date	time	latitude	longitude	tcwv	reflectance	sza	saa	vza	vaa	am	epsilon	I0	elevation	ssrd_wm2	alpha	beta	Csat	CI
20220801	09	-6.75	112.5	46.422	0.049	69.557	292.077	28.934	-104.082	2.863	0.971	1322.136	0.0	381.956	1.266	0.113	0.03	0.146
20220801	09	-6.75	113.25	48.955	0.053	70.238	291.889	28.217	-104.416	2.958	0.971	1322.136	0.0	341.013	1.186	0.131	0.033	0.161
20220801	09	-6.75	114.0	50.022	0.104	70.939	291.701	27.481	-104.778	3.062	0.971	1322.136	0.0	303.84	1.162	0.144	0.068	0.337
20220801	09	-6.75	114.75	49.139	0.034	71.622	291.522	26.767	-105.152	3.172	0.971	1322.136	0.0	253.209	1.111	0.129	0.023	0.111
20220801	09	-6.75	115.5	48.563	0.068	72.325	291.343	26.034	-105.557	3.294	0.971	1322.136	0.0	246.258	1.036	0.117	0.048	0.236
20220801	09	-6.75	116.25	48.119	0.029	73.01	291.173	25.321	-105.975	3.422	0.971	1322.136	0.0	243.982	0.939	0.107	0.022	0.106
20220801	09	-7.5	110.25	34.746	0.045	67.769	292.96	31.283	-104.558	2.643	0.971	1322.136	340.0	410.08	1.68	0.113	0.025	0.121
20220801	09	-7.5	111.0	36.58	0.02	68.463	292.743	30.548	-104.881	2.724	0.971	1322.136	158.0	413.511	1.68	0.106	0.011	0.05
20220801	09	-7.5	111.75	39.344	0.031	69.14	292.537	29.834	-105.211	2.808	0.971	1322.136	152.0	397.298	1.652	0.136	0.018	0.085
20220801	09	-7.5	112.5	39.082	0.02	69.837	292.33	29.101	-105.568	2.901	0.971	1322.136	27.0	382.933	1.609	0.163	0.012	0.055
20220801	09	-7.5	113.25	40.731	0.045	70.516	292.134	28.389	-105.934	2.998	0.971	1322.136	0.0	317.102	1.298	0.122	0.029	0.141
20220801	09	-7.5	114.0	43.934	0.033	71.214	291.936	27.659	-106.331	3.105	0.971	1322.136	0.0	321.493	1.176	0.125	0.022	0.106
20220801	09	-7.5	114.75	46.567	0.087	71.895	291.749	26.949	-106.739	3.218	0.971	1322.136	0.0	285.102	1.167	0.129	0.06	0.296
20220801	09	-7.5	115.5	46.365	0.025	72.596	291.561	26.222	-107.182	3.343	0.971	1322.136	0.0	262.364	1.089	0.125	0.018	0.085
20220801	09	-7.5	116.25	47.168	0.08	73.278	291.382	25.516	-107.638	3.476	0.971	1322.136		269.707	1.026	0.116	0.061	0.302
20220801	09	-8.25	110.25	35.262	0.067	68.067	293.244	31.456	-105.98	2.677	0.971	1322.136	0.0	415.822	1.606	0.118	0.037	0.181
20220801	09	-8.25	111.0	36.83	0.04	68.759	293.018	30.726	-106.331	2.76	0.971	1322.136	0.0	407.787	1.655	0.14	0.023	0.111
20220801	09	-8.25	111.75	36.037	0.046	69.433	292.802	30.016	-106.69	2.847	0.971	1322.136	179.0	396.711	1.629	0.15	0.028	0.136
20220801	09	-8.25	112.5	33.895	0.026	70.127	292.586	29.289	-107.077	2.942	0.971	1322.136	450.0	384.409	1.549	0.144	0.016	0.075
20220801	09	-8.25	113.25	34.492	0.06	70.804	292.381	28.583	-107.475	3.041	0.971	1322.136	5.0	367.182	1.331	0.142	0.039	0.191
20220801	09	-8.25	114.0	37.766	0.071	71.5	292.174	27.859	-107.905	3.151	0.971	1322.136	520.0	319.147	1.223	0.142	0.048	0.236
20220801	09	-8.25	114.75	42.596	0.077	72.178	291.978	27.155	-108.347	3.267	0.971	1322.136	685.0	333.938	1.231	0.133	0.054	0.266
20220801	09	-8.25	115.5	43.465	0.122	72.876	291.78	26.435	-108.827	3.396	0.971	1322.136	307.0	289.653	1.212	0.139	0.09	0.447
20220801	09	-8.25	116.25	45.264	0.016	73.557	291.592	25.736	-109.321	3.533	0.971	1322.136	0.0	285.067	1.165	0.127	0.012	0.055
20220801	09	-9.0	110.25	31.291	0.028	68.361	293.515	31.639	-107.351	2.712	0.971	1322.136		415.2	1.515	0.113	0.016	0.075
20220801	09	-9.0	111.0	31.104	0.03	69.049	293.28	30.914	-107.728	2.797	0.971	1322.136		400.338	1.512	0.109	0.018	0.085
20220801	09	-9.0	111.75	31.949	0.031	69.721	293.056	30.21	-108.113	2.885	0.971	1322.136		391.964	1.488	0.111	0.019	0.09
20220801	09	-9.0	112.5	32.553	0.017	70.413	292.831	29.489	-108.53	2.983	0.971	1322.136		380.889	1.402	0.109	0.011	0.05
20220801	09	-9.0	113.25	35.33	0.016	71.087	292.617	28.788	-108.956	3.085	0.971	1322.136		364.764	1.283	0.099	0.011	0.05
20220801	09	-9.0	114.0	38.719	0.011	71.78	292.401	28.07	-109.417	3.198	0.971	1322.136		354.062	1.203	0.106	0.008	0.035
20220801	09	-9.0	114.75	42.51	0.079	72.457	292.196	27.373	-109.891	3.318	0.971	1322.136		332.836	1.168	0.115	0.057	0.281
20220801	09	-9.0	115.5	43.293	0.05	73.152	291.99	26.66	-110.405	3.45	0.971	1322.136		289.102	1.221	0.13	0.038	0.186
20220801	09	-9.0	116.25	44.889	0.031	73.83	291.793	25.967	-110.933	3.591	0.971	1322.136		295.004	1.263	0.151	0.024	0.116
20220801	12	-5.25	110.25	49.101		109.34	287.192	30.868	-100.293		0.971	1322.136	0.0	0.0	1.006	0.074		
20220801	12	-5.25	111.0	50.281		110.063	287.203	30.12	-100.526		0.971	1322.136	0.0	0.0	1.057	0.091		
20220801	12	-5.25	111.75	51.861		110.767	287.216	29.393	-100.765		0.971	1322.136		0.0	1.083	0.113		
20220801	12	-5.25	112.5	52.295		111.489	287.233	28.647	-101.024		0.971	1322.136	0.0	0.0	1.089	0.132		
20220801	12	-5.25	113.25	52.271		112.193	287.253	27.921	-101.29		0.971	1322.136		0.0	1.066	0.131		
20220801	12	-5.25	114.0	52.293		112.916	287.276	27.176	-101.579		0.971	1322.136	0.0	0.0	1.032	0.12		
20220801	12	-5.25	114.75	51.416		113.619	287.302	26.451	-101.877		0.971	1322.136	0.0	0.0	0.995	0.104		
20220801	12	-5.25	115.5	50.519		114.342	287.333	25.708	-102.201		0.971	1322.136		0.0	0.931	0.087		
20220801	12	-5.25	116.25	49.676		115.045	287.366	24.985	-102.535		0.971	1322.136		0.0	0.886	0.073		
20220801	12	-6.0	110.25	44.621		109.557	286.942	30.99	-101.713		0.971	1322.136	0.0	0.0	1.194	0.06		
20220801	12	-6.0	111.0	46.002		110.28	286.943	30.246	-101.977		0.971	1322.136	0.0	0.0	1.144	0.077		
20220801	12	-6.0	111.75	47.668		110.984	286.946	29.522	-102.247		0.971	1322.136	0.0	0.0	1.128	0.097		
20220801	12	-6.0	112.5	49.322		111.707	286.953	28.78	-102.54		0.971	1322.136	0.0	0.0	1.13	0.116		
20220801	12	-6.0	113.25	50.18		112.411	286.962	28.058	-102.84		0.971	1322.136	0.0	0.0	1.115	0.128		
20220801	12	-6.0	114.0	50.316		113.134	286.976	27.317	-103.166		0.971	1322.136	0.0	0.0	1.065	0.119		
20220801	12	-6.0	114.75	49.842		113.838	286.992	26.597	-103.501		0.971	1322.136	0.0	0.0	1.001	0.108		
20220801	12	-6.0	115.5	48.994		114.56	287.012	25.859	-103.866		0.971	1322.136	0.0	0.0	0.947	0.097		
20220801	12	-6.0	116.25	48.199		115.264	287.034	25.141	-104.243		0.971	1322.136	0.0	0.0	0.885	0.086		
20220801	12	-6.75	110.25	40.912		109.777	286.682	31.131	-103.161		0.971	1322.136	0.0	0.0	1.624	0.094		
20220801	12	-6.75	111.0	41.127		110.5	286.672	30.391	-103.455		0.971	1322.136	36.0	0.0	1.509	0.098		
20220801	12	-6.75	111.75	43.412		111.204	286.666	29.672	-103.756		0.971	1322.136	0.0	0.0	1.393	0.107		
20220801	12	-6.75	112.5	46.832		111.927	286.662	28.934	-104.082		0.971	1322.136	0.0	0.0	1.272	0.123		
20220801	12	-6.75	113.25	49.164		112.631	286.661	28.217	-104.416		0.971	1322.136	0.0	0.0	1.144	0.117		
20220801	12	-6.75	114.0	49.56		113.354	286.663	27.481	-104.778		0.971	1322.136	0.0	0.0	1.12	0.115		
20220801	12	-6.75	114.75	49.283		114.058	286.669	26.767	-105.152		0.971	1322.136	0.0	0.0	1.064	0.114		
20220801	12	-6.75	115.5	48.508		114.781	286.677	26.034	-105.557		0.971	1322.136	0.0	0.0	0.989	0.108		
20220801	12	-6.75	116.25	46.947		115.485	286.689	25.321	-105.975		0.971	1322.136	0.0	0.0	0.892	0.093		
20220801	12	-7.5	110.25	36.383		109.988	286.426	31.283	-104.558		0.971	1322.136	340.0	0.0	1.677	0.147		
20220801	12	-7.5	111.0	37.185		110.71	286.406	30.548	-104.881		0.971	1322.136	158.0	0.0	1.667	0.14		
20220801	12	-7.5	111.75	39.996		111.414	286.389	29.834	-105.211		0.971	1322.136	152.0	0.0	1.661	0.172		
20220801	12	-7.5	112.5	39.846		112.137	286.375	29.101	-105.568		0.971	1322.136	27.0	0.0	1.564	0.162		
20220801	12	-7.5	113.25	42.217		112.841	286.364	28.389	-105.934		0.971	1322.136	0.0	0.0	1.282	0.119		
20220801	12	-7.5	114.0	45.541		113.564	286.355	27.659	-106.331		0.971	1322.136	0.0	0.0	1.195	0.117		
20220801	12	-7.5	114.75	47.369		114.268	286.35	26.949	-106.739		0.971	1322.136	0.0	0.0	1.129	0.11		
20220801	12	-7.5	115.5	46.543		114.991	286.348	26.222	-107.182		0.971	1322.136	0.0	0.0	1.05	0.111		
20220801	12	-7.5	116.25	46.535		115.695	286.35	25.516	-107.638		0.971	1322.136		0.0	0.961	0.102		
20220801	12	-8.25	110.25	37.664		110.201	286.159	31.456	-105.98		0.971	1322.136	0.0	0.0	1.587	0.14		
20220801	12	-8.25	111.0	39.101		110.923	286.128	30.726	-106.331		0.971	1322.136	0.0	0.0	1.613	0.176		
20220801	12	-8.25	111.75	37.967		111.627	286.101	30.016	-106.69		0.971	1322.136	179.0	0.0	1.599	0.168		
20220801	12	-8.25	112.5	35.76		112.349	286.076	29.289	-107.077		0.971	1322.136	450.0	0.0	1.501	0.14		
20220801	12	-8.25	113.25	36.838		113.053	286.055	28.583	-107.475		0.971	1322.136	5.0	0.0	1.372	0.128		
20220801	12	-8.25	114.0	39.416		113.776	286.035	27.859	-107.905		0.971	1322.136	520.0	0.0	1.297	0.128		
20220801	12	-8.25	114.75	43.812		114.48	286.02	27.155	-108.347		0.971	1322.136	685.0	0.0	1.2	0.125		
20220801	12	-8.25	115.5	44.756		115.203	286.007	26.435	-108.827		0.971	1322.136	307.0	0.0	1.202	0.137		
20220801	12	-8.25	116.25	46.379		115.907	285.997	25.736	-109.321		0.971	1322.136	0.0	0.0	1.149	0.133		
20220801	12	-9.0	110.25	32.484		110.405	285.896	31.639	-107.351		0.971	1322.136		0.0	1.523	0.112		
20220801	12	-9.0	111.0	32.615		111.127	285.855	30.914	-107.728		0.971	1322.136		0.0	1.526	0.107		
20220801	12	-9.0	111.75	33.828		111.83	285.818	30.21	-108.113		0.971	1322.136		0.0	1.504	0.113		
20220801	12	-9.0	112.5	34.334		112.553	285.782	29.489	-108.53		0.971	1322.136		0.0	1.401	0.103		
20220801	12	-9.0	113.25	37.822		113.256	285.75	28.788	-108.956		0.971	1322.136		0.0	1.273	0.096		
20220801	12	-9.0	114.0	41.637		113.978	285.72	28.07	-109.417		0.971	1322.136		0.0	1.183	0.106		
20220801	12	-9.0	114.75	44.379		114.682	285.694	27.373	-109.891		0.971	1322.136		0.0	1.143	0.109		
20220801	12	-9.0	115.5	46.07		115.405	285.67	26.66	-110.405		0.971	1322.136		0.0	1.243	0.148		
20220801	12	-9.0	116.25	46.724		116.108	285.649	25.967	-110.933		0.971	1322.136		0.0	1.305	0.162		
20220801	15	-5.25	110.25	50.671		151.314	298.371	30.868	-100.293		0.971	1322.136	0.0	0.0	1.018	0.089		
20220801	15	-5.25	111.0	52.392		151.978	298.974	30.12	-100.526		0.971	1322.136	0.0	0.0	1.048	0.107		
20220801	15	-5.25	111.75	53.794		152.621	299.593	29.393	-100.765		0.971	1322.136		0.0	1.06	0.123		
20220801	15	-5.25	112.5	53.915		153.277	300.262	28.647	-101.024		0.971	1322.136	0.0	0.0	1.053	0.133		
20220801	15	-5.25	113.25	53.226		153.911	300.95	27.921	-101.29		0.971	1322.136		0.0	1.03	0.121		
20220801	15	-5.25	114.0	52.571		154.557	301.695	27.176	-101.579		0.971	1322.136	0.0	0.0	0.998	0.111		
20220801	15	-5.25	114.75	51.39		155.182	302.462	26.451	-101.877		0.971	1322.136	0.0	0.0	0.957	0.094		
20220801	15	-5.25	115.5	50.319		155.817	303.294	25.708	-102.201		0.971	1322.136		0.0	0.902	0.078		
20220801	15	-5.25	116.25	49.566		156.43	304.15	24.985	-102.535		0.971	1322.136		0.0	0.894	0.07		
20220801	15	-6.0	110.25	46.845		151.659	297.166	30.99	-101.713		0.971	1322.136	0.0	0.0	1.295	0.083		
20220801	15	-6.0	111.0	47.528		152.33	297.741	30.246	-101.977		0.971	1322.136	0.0	0.0	1.194	0.1		
20220801	15	-6.0	111.75	49.513		152.979	298.333	29.522	-102.247		0.971	1322.136	0.0	0.0	1.143	0.115		
20220801	15	-6.0	112.5	51.005		153.642	298.974	28.78	-102.54		0.971	1322.136	0.0	0.0	1.087	0.119		
20220801	15	-6.0	113.25	50.888		154.284	299.634	28.058	-102.84		0.971	1322.136	0.0	0.0	1.062	0.12		
20220801	15	-6.0	114.0	50.398		154.939	300.351	27.317	-103.166		0.971	1322.136	0.0	0.0	1.016	0.113		
20220801	15	-6.0	114.75	49.788		155.571	301.089	26.597	-103.501		0.971	1322.136	0.0	0.0	0.953	0.103		
20220801	15	-6.0	115.5	49.392		156.216	301.892	25.859	-103.866		0.971	1322.136	0.0	0.0	0.896	0.093		
20220801	15	-6.0	116.25	48.946		156.838	302.721	25.141	-104.243		0.971	1322.136	0.0	0.0	0.857	0.087		
20220801	15	-6.75	110.25	43.806		151.998	295.896	31.131	-103.161		0.971	1322.136	0.0	0.0	1.613	0.141		
20220801	15	-6.75	111.0	43.314		152.676	296.441	30.391	-103.455		0.971	1322.136	36.0	0.0	1.531	0.142		
20220801	15	-6.75	111.75	45.882		153.332	297.003	29.672	-103.756		0.971	1322.136	0.0	0.0	1.435	0.149		
20220801	15	-6.75	112.5	48.523		154.003	297.613	28.934	-104.082		0.971	1322.136	0.0	0.0	1.254	0.139		
20220801	15	-6.75	113.25	50.495		154.652	298.242	28.217	-104.416		0.971	1322.136	0.0	0.0	1.137	0.124		
20220801	15	-6.75	114.0	50.204		155.315	298.926	27.481	-104.778		0.971	1322.136	0.0	0.0	1.085	0.114		
20220801	15	-6.75	114.75	49.267		155.956	299.633	26.767	-105.152		0.971	1322.136	0.0	0.0	1.013	0.108		
20220801	15	-6.75	115.5	48.237		156.609	300.403	26.034	-105.557		0.971	1322.136	0.0	0.0	0.931	0.097		
20220801	15	-6.75	116.25	46.962		157.24	301.199	25.321	-105.975		0.971	1322.136	0.0	0.0	0.845	0.087		
20220801	15	-7.5	110.25	38.097		152.314	294.629	31.283	-104.558		0.971	1322.136	340.0	0.0	1.639	0.19		
20220801	15	-7.5	111.0	38.571		152.998	295.143	30.548	-104.881		0.971	1322.136	158.0	0.0	1.631	0.183		
20220801	15	-7.5	111.75	41.566		153.66	295.673	29.834	-105.211		0.971	1322.136	152.0	0.0	1.633	0.208		
20220801	15	-7.5	112.5	42.183		154.338	296.25	29.101	-105.568		0.971	1322.136	27.0	0.0	1.525	0.193		
20220801	15	-7.5	113.25	44.452		154.994	296.846	28.389	-105.934		0.971	1322.136	0.0	0.0	1.298	0.14		
20220801	15	-7.5	114.0	46.247		155.664	297.496	27.659	-106.331		0.971	1322.136	0.0	0.0	1.215	0.13		
20220801	15	-7.5	114.75	47.228		156.313	298.168	26.949	-106.739		0.971	1322.136	0.0	0.0	1.113	0.112		
20220801	15	-7.5	115.5	45.997		156.975	298.903	26.222	-107.182		0.971	1322.136	0.0	0.0	1.032	0.108		
20220801	15	-7.5	116.25	45.905		157.615	299.664	25.516	-107.638		0.971	1322.136		0.0	0.942	0.095		
20220801	15	-8.25	110.25	39.73		152.623	293.297	31.456	-105.98		0.971	1322.136	0.0	0.0	1.561	0.177		
20220801	15	-8.25	111.0	40.482		153.312	293.776	30.726	-106.331		0.971	1322.136	0.0	0.0	1.566	0.204		
20220801	15	-8.25	111.75	38.923		153.981	294.272	30.016	-106.69		0.971	1322.136	179.0	0.0	1.533	0.165		
20220801	15	-8.25	112.5	37.775		154.665	294.812	29.289	-107.077		0.971	1322.136	450.0	0.0	1.427	0.137		
20220801	15	-8.25	113.25	38.616		155.329	295.372	28.583	-107.475		0.971	1322.136	5.0	0.0	1.377	0.143		
20220801	15	-8.25	114.0	40.939		156.006	295.983	27.859	-107.905		0.971	1322.136	520.0	0.0	1.298	0.161		
20220801	15	-8.25	114.75	44.431		156.663	296.617	27.155	-108.347		0.971	1322.136	685.0	0.0	1.166	0.126		
20220801	15	-8.25	115.5	44.052		157.333	297.311	26.435	-108.827		0.971	1322.136	307.0	0.0	1.175	0.13		
20220801	15	-8.25	116.25	44.991		157.982	298.033	25.736	-109.321		0.971	1322.136	0.0	0.0	1.132	0.117		
20220801	15	-9.0	110.25	34.06		152.908	291.97	31.639	-107.351		0.971	1322.136		0.0	1.529	0.123		
20220801	15	-9.0	111.0	34.394		153.603	292.413	30.914	-107.728		0.971	1322.136		0.0	1.525	0.118		
20220801	15	-9.0	111.75	34.775		154.277	292.873	30.21	-108.113		0.971	1322.136		0.0	1.492	0.116		
20220801	15	-9.0	112.5	35.81		154.968	293.376	29.489	-108.53		0.971	1322.136		0.0	1.349	0.101		
20220801	15	-9.0	113.25	40.503		155.637	293.897	28.788	-108.956		0.971	1322.136		0.0	1.228	0.111		
20220801	15	-9.0	114.0	43.097		156.322	294.468	28.07	-109.417		0.971	1322.136		0.0	1.172	0.123		
20220801	15	-9.0	114.75	45.425		156.986	295.062	27.373	-109.891		0.971	1322.136		0.0	1.156	0.122		
20220801	15	-9.0	115.5	45.2		157.664	295.713	26.66	-110.405		0.971	1322.136		0.0	1.227	0.132		
20220801	15	-9.0	116.25	45.851		158.32	296.391	25.967	-110.933		0.971	1322.136		0.0	1.26	0.14		
20220801	18	-5.25	110.25	51.082		157.832	53.76	30.868	-100.293		0.971	1322.136	0.0	0.0	1.077	0.104		
20220801	18	-5.25	111.0	52.904		157.218	54.758	30.12	-100.526		0.971	1322.136	0.0	0.0	1.053	0.123		
20220801	18	-5.25	111.75	54.728		156.613	55.677	29.393	-100.765		0.971	1322.136		0.0	1.034	0.129		
20220801	18	-5.25	112.5	54.842		155.984	56.568	28.647	-101.024		0.971	1322.136	0.0	0.0	1.033	0.134		
20220801	18	-5.25	113.25	54.287		155.366	57.389	27.921	-101.29		0.971	1322.136		0.0	1.001	0.13		
20220801	18	-5.25	114.0	53.277		154.726	58.186	27.176	-101.579		0.971	1322.136	0.0	0.0	0.948	0.11		
20220801	18	-5.25	114.75	52.002		154.097	58.921	26.451	-101.877		0.971	1322.136	0.0	0.0	0.905	0.088		
20220801	18	-5.25	115.5	51.138		153.447	59.636	25.708	-102.201		0.971	1322.136		0.0	0.873	0.08		
20220801	18	-5.25	116.25	51.305		152.809	60.296	24.985	-102.535		0.971	1322.136		0.0	0.884	0.084		
20220801	18	-6.0	110.25	48.853		158.262	55.254	30.99	-101.713		0.971	1322.136	0.0	0.0	1.363	0.116		
20220801	18	-6.0	111.0	49.187		157.637	56.225	30.246	-101.977		0.971	1322.136	0.0	0.0	1.289	0.135		
20220801	18	-6.0	111.75	51.221		157.022	57.116	29.522	-102.247		0.971	1322.136	0.0	0.0	1.198	0.142		
20220801	18	-6.0	112.5	52.201		156.384	57.979	28.78	-102.54		0.971	1322.136	0.0	0.0	1.079	0.136		
20220801	18	-6.0	113.25	51.387		155.758	58.771	28.058	-102.84		0.971	1322.136	0.0	0.0	1.023	0.129		
20220801	18	-6.0	114.0	51.111		155.109	59.539	27.317	-103.166		0.971	1322.136	0.0	0.0	0.959	0.121		
20220801	18	-6.0	114.75	50.201		154.472	60.246	26.597	-103.501		0.971	1322.136	0.0	0.0	0.891	0.102		
20220801	18	-6.0	115.5	50.01		153.814	60.932	25.859	-103.866		0.971	1322.136	0.0	0.0	0.845	0.094		
20220801	18	-6.0	116.25	50.107		153.168	61.565	25.141	-104.243		0.971	1322.136	0.0	0.0	0.805	0.096		
20220801	18	-6.75	110.25	44.685		158.686	56.853	31.131	-103.161		0.971	1322.136	0.0	0.0	1.601	0.165		
20220801	18	-6.75	111.0	45.293		158.051	57.791	30.391	-103.455		0.971	1322.136	36.0	0.0	1.528	0.184		
20220801	18	-6.75	111.75	48.008		157.426	58.649	29.672	-103.756		0.971	1322.136	0.0	0.0	1.456	0.194		
20220801	18	-6.75	112.5	50.103		156.779	59.478	28.934	-104.082		0.971	1322.136	0.0	0.0	1.279	0.166		
20220801	18	-6.75	113.25	51.928		156.143	60.238	28.217	-104.416		0.971	1322.136	0.0	0.0	1.14	0.131		
20220801	18	-6.75	114.0	51.129		155.486	60.974	27.481	-104.778		0.971	1322.136	0.0	0.0	1.063	0.119		
20220801	18	-6.75	114.75	49.992		154.841	61.649	26.767	-105.152		0.971	1322.136	0.0	0.0	0.969	0.111		
20220801	18	-6.75	115.5	48.754		154.175	62.303	26.034	-105.557		0.971	1322.136	0.0	0.0	0.893	0.095		
20220801	18	-6.75	116.25	47.252		153.522	62.904	25.321	-105.975		0.971	1322.136	0.0	0.0	0.823	0.088		
20220801	18	-7.5	110.25	38.402		159.082	58.472	31.283	-104.558		0.971	1322.136	340.0	0.0	1.595	0.194		
20220801	18	-7.5	111.0	39.252		158.437	59.373	30.548	-104.881		0.971	1322.136	158.0	0.0	1.594	0.182		
20220801	18	-7.5	111.75	42.43		157.803	60.196	29.834	-105.211		0.971	1322.136	152.0	0.0	1.61	0.23		
20220801	18	-7.5	112.5	42.674		157.146	60.989	29.101	-105.568		0.971	1322.136	27.0	0.0	1.494	0.207		
20220801	18	-7.5	113.25	44.496		156.502	61.714	28.389	-105.934		0.971	1322.136	0.0	0.0	1.288	0.135		
20220801	18	-7.5	114.0	45.81		155.837	62.414	27.659	-106.331		0.971	1322.136	0.0	0.0	1.192	0.125		
20220801	18	-7.5	114.75	47.041		155.185	63.055	26.949	-106.739		0.971	1322.136	0.0	0.0	1.103	0.112		
20220801	18	-7.5	115.5	45.33		154.511	63.675	26.222	-107.182		0.971	1322.136	0.0	0.0	1.047	0.103		
20220801	18	-7.5	116.25	44.244		153.852	64.244	25.516	-107.638		0.971	1322.136		0.0	0.961	0.086		
20220801	18	-8.25	110.25	40.037		159.47	60.2	31.456	-105.98		0.971	1322.136	0.0	0.0	1.525	0.183		
20220801	18	-8.25	111.0	40.545		158.814	61.059	30.726	-106.331		0.971	1322.136	0.0	0.0	1.521	0.189		
20220801	18	-8.25	111.75	39.326		158.171	61.84	30.016	-106.69		0.971	1322.136	179.0	0.0	1.458	0.153		
20220801	18	-8.25	112.5	37.799		157.505	62.592	29.289	-107.077		0.971	1322.136	450.0	0.0	1.392	0.13		
20220801	18	-8.25	113.25	38.254		156.853	63.277	28.583	-107.475		0.971	1322.136	5.0	0.0	1.354	0.136		
20220801	18	-8.25	114.0	40.265		156.18	63.938	27.859	-107.905		0.971	1322.136	520.0	0.0	1.254	0.145		
20220801	18	-8.25	114.75	43.613		155.52	64.541	27.155	-108.347		0.971	1322.136	685.0	0.0	1.139	0.116		
20220801	18	-8.25	115.5	42.814		154.839	65.124	26.435	-108.827		0.971	1322.136	307.0	0.0	1.134	0.112		
20220801	18	-8.25	116.25	42.326		154.174	65.657	25.736	-109.321		0.971	1322.136	0.0	0.0	1.083	0.091		
20220801	18	-9.0	110.25	35.176		159.828	61.946	31.639	-107.351		0.971	1322.136		0.0	1.524	0.132		
20220801	18	-9.0	111.0	35.801		159.163	62.758	30.914	-107.728		0.971	1322.136		0.0	1.521	0.123		
20220801	18	-9.0	111.75	36.191		158.511	63.496	30.21	-108.113		0.971	1322.136		0.0	1.441	0.114		
20220801	18	-9.0	112.5	37.435		157.837	64.203	29.489	-108.53		0.971	1322.136		0.0	1.293	0.103		
20220801	18	-9.0	113.25	41.209		157.177	64.846	28.788	-108.956		0.971	1322.136		0.0	1.22	0.118		
20220801	18	-9.0	114.0	43.256		156.496	65.465	28.07	-109.417		0.971	1322.136		0.0	1.177	0.126		
20220801	18	-9.0	114.75	45.135		155.83	66.028	27.373	-109.891		0.971	1322.136		0.0	1.171	0.119		
20220801	18	-9.0	115.5	44.094		155.142	66.571	26.66	-110.405		0.971	1322.136		0.0	1.194	0.114		
20220801	18	-9.0	116.25	43.43		154.47	67.067	25.967	-110.933		0.971	1322.136		0.0	1.176	0.107		
20220801	21	-5.25	110.25	51.026		116.668	72.651	30.868	-100.293		0.971	1322.136	0.0	0.0	1.171	0.127		
20220801	21	-5.25	111.0	53.245		115.945	72.692	30.12	-100.526		0.971	1322.136	0.0	0.0	1.107	0.142		
20220801	21	-5.25	111.75	54.552		115.242	72.729	29.393	-100.765		0.971	1322.136		0.0	1.03	0.146		
20220801	21	-5.25	112.5	54.319		114.519	72.764	28.647	-101.024		0.971	1322.136	0.0	0.0	0.981	0.133		
20220801	21	-5.25	113.25	54.112		113.815	72.794	27.921	-101.29		0.971	1322.136		0.0	0.926	0.127		
20220801	21	-5.25	114.0	53.351		113.092	72.821	27.176	-101.579		0.971	1322.136	0.0	0.0	0.885	0.101		
20220801	21	-5.25	114.75	52.773		112.388	72.844	26.451	-101.877		0.971	1322.136	0.0	0.0	0.868	0.087		
20220801	21	-5.25	115.5	52.398		111.665	72.865	25.708	-102.201		0.971	1322.136		0.0	0.877	0.085		
20220801	21	-5.25	116.25	52.347		110.961	72.882	24.985	-102.535		0.971	1322.136		0.0	0.896	0.093		
20220801	21	-6.0	110.25	50.066		116.886	73.007	30.99	-101.713		0.971	1322.136	0.0	0.0	1.434	0.151		
20220801	21	-6.0	111.0	50.819		116.163	73.038	30.246	-101.977		0.971	1322.136	0.0	0.0	1.358	0.17		
20220801	21	-6.0	111.75	51.829		115.459	73.064	29.522	-102.247		0.971	1322.136	0.0	0.0	1.208	0.164		
20220801	21	-6.0	112.5	51.892		114.736	73.088	28.78	-102.54		0.971	1322.136	0.0	0.0	1.049	0.145		
20220801	21	-6.0	113.25	51.804		114.032	73.108	28.058	-102.84		0.971	1322.136	0.0	0.0	0.959	0.138		
20220801	21	-6.0	114.0	52.062		113.309	73.124	27.317	-103.166		0.971	1322.136	0.0	0.0	0.883	0.119		
20220801	21	-6.0	114.75	52.06		112.604	73.138	26.597	-103.501		0.971	1322.136	0.0	0.0	0.815	0.086		
20220801	21	-6.0	115.5	51.546		111.881	73.148	25.859	-103.866		0.971	1322.136	0.0	0.0	0.783	0.092		
20220801	21	-6.0	116.25	50.837		111.177	73.155	25.141	-104.243		0.971	1322.136	0.0	0.0	0.758	0.109		
20220801	21	-6.75	110.25	43.997		117.106	73.378	31.131	-103.161		0.971	1322.136	0.0	0.0	1.578	0.177		
20220801	21	-6.75	111.0	46.343		116.383	73.397	30.391	-103.455		0.971	1322.136	36.0	0.0	1.527	0.205		
20220801	21	-6.75	111.75	50.138		115.678	73.413	29.672	-103.756		0.971	1322.136	0.0	0.0	1.479	0.247		
20220801	21	-6.75	112.5	52.06		114.955	73.425	28.934	-104.082		0.971	1322.136	0.0	0.0	1.297	0.187		
